eventid,time,location,latitude,longitude,depth,magnitude,shakemap-depth,shakemap-event-description,shakemap-event-type,shakemap-eventsource,shakemap-eventsourcecode,shakemap-eventtime,shakemap-gmice,shakemap-latitude,shakemap-longitude,shakemap-magnitude,shakemap-map-status,shakemap-maximum-latitude,shakemap-maximum-longitude,shakemap-maxmmi,shakemap-maxmmi-grid,shakemap-maxpga,shakemap-maxpga-grid,shakemap-maxpgv,shakemap-maxpgv-grid,shakemap-maxpsa03,shakemap-maxpsa03-grid,shakemap-maxpsa10,shakemap-maxpsa10-grid,shakemap-maxpsa30,shakemap-maxpsa30-grid,shakemap-minimum-latitude,shakemap-minimum-longitude,shakemap-original-signature,shakemap-original-signature-version,shakemap-pdl-client-version,shakemap-process-timestamp,shakemap-review-status,shakemap-shakemap-code-version,shakemap-version,losspager-alertlevel,losspager-depth,losspager-eventsource,losspager-eventsourcecode,losspager-eventtime,losspager-latitude,losspager-longitude,losspager-magnitude,losspager-maxmmi,losspager-original-signature,losspager-original-signature-version,losspager-pdl-client-version,losspager-review-status,dyfi-depth,dyfi-eventsource,dyfi-eventsourcecode,dyfi-eventtime,dyfi-latitude,dyfi-longitude,dyfi-magnitude,dyfi-maxmmi,dyfi-num-responses,dyfi-numResp,dyfi-original-signature,dyfi-original-signature-version,dyfi-pdl-client-version,shakemap-overlayHeight,shakemap-overlayWidth
us60007b5x,2020-01-20 06:51:37.818,South Sandwich Islands region,-59.2277,-26.282,93.0,6.1,93.0,USGS NEIC ShakeMap,ACTUAL,us,60007b5x,2020-01-20T06:51:37.000Z,WGRW12,-59.2277,-26.282,6.1,automatic,-57.967,-23.983,4.549,4.661,0.047,0.051,0.214,0.29,0.057,0.062,0.013,0.014,0.002,0.003,-60.417,-28.717,MC0CFQCYWM6ugbnersg8+A7gcdDUVRL7/QIUDer68WHg7JwP25GajUKxiAKfdfE=,v1,Version 1.14.0 2018-04-02,2020-03-02T07:11:16Z,automatic,4.0.1+381.g7b3fa70.dirty,5,green,93.0,us,60007b5x,2020-01-20T06:51:37.000Z,-59.2277,-26.282,6.1,0.0,MCwCFA7ZdiEOLCUksxhPJJqKnCxrmny1AhQMjt/IZ1FMVLkpF/id3CItobH1KQ==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007cim,2020-01-22 00:57:20.909,"112 km NNE of Ba, Fiji",-16.5518,177.9519,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007cim,2020-01-22T00:57:20.000Z,WGRW12,-16.5518,177.9519,5.5,automatic,-15.633,178.883,4.242,5.973,0.037,0.197,0.864,2.312,0.087,0.33,0.025,0.076,0.004,0.011,-17.433,177.017,MCwCFHvLNRAZDjVPpe6Kkkvm1unYpDyhAhR+pzJBkYvYMtb/R3PPt1HlOdNdLA==,v1,Version 1.14.0 2018-04-02,2020-02-05T04:31:26Z,automatic,4.0.1+381.g7b3fa70.dirty,4,green,10.0,us,60007cim,2020-01-22T00:57:20.000Z,-16.5518,177.9519,5.5,4.0,MCwCFG8bSailcvnPFLIi+Su4PvXZddrnAhRZHwQ2pQX2pE4XT6cT7Sg+zYQVEQ==,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007cim,2020-01-22T00:57:20.000Z,-16.5518,177.9519,5.5,4.3,6.0,6.0,MCwCFHoZ6L2ca/209HWkmqx4sZYSxM+vAhQEOn+2+PJqhbm427ANgY7kB5wBkg==,v1,Version 2.1.0 2019-03-07,,
us60007crw,2020-01-22 11:04:12.468,"139 km SE of Atlasovo, Russia",54.8754,161.4232,51.91,5.5,51.9,USGS NEIC ShakeMap,ACTUAL,us,60007crw,2020-01-22T11:04:12.000Z,WGRW12,54.8754,161.4232,5.5,automatic,55.767,163.017,4.227,4.227,0.043,0.043,0.645,0.645,0.085,0.085,0.021,0.021,0.002,0.002,53.967,159.9,MCwCFG7DO+XDEz2WvJlXg9u/Qolev/5yAhQvpfX7pwwkIVQ+QoqyeI5pCLtO/g==,v1,Version 2.3.0 2020-04-04,2020-04-08T06:52:21Z,automatic,4.0.1+427.g320fa78.dirty,7,green,51.9,us,60007crw,2020-01-22T11:04:12.000Z,54.8754,161.4232,5.5,0.0,MCwCFG5pSvYif0GrZ0rkSEEHL/mxgM11AhQITxGarYcn57LpXl2iBqhGRoYiWQ==,v1,Version 1.14.1 2018-04-26,automatic,48.57,us,60007crw,2020-01-22T11:04:12.000Z,54.8963,161.4002,5.5,3.1,1.0,1.0,MCwCFFC/tPy2HLi11+etukMnl51VWPd4AhRHMEUdZ3xLVXMjXGpuKm2AmWfAeA==,v1,Version 2.1.0 2019-03-07,,
us60007d0c,2020-01-22 18:33:40.491,southeast of Easter Island,-36.1265,-99.8985,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007d0c,2020-01-22T18:33:40.000Z,WGRW12,-36.1265,-99.8985,5.5,automatic,-35.2,-98.783,,6.158,,0.236,,2.447,,0.384,,0.087,,0.011,-37.0,-101.0,MC0CFQCBcvctKqlLa+V8gNd4bOEzKMp8GAIUTRPzmH0wPXlhcH6YYD/FA8uZTeQ=,v1,Version 1.14.0 2018-04-02,2020-04-01T13:58:10Z,automatic,4.0.1+427.g320fa78,1,green,10.0,us,60007d0c,2020-01-22T18:33:40.000Z,-36.1265,-99.8985,5.5,0.0,MCwCFEOtxihS5sEq40Q8jyXB42e2Q1TnAhRMypBqzTCQZqm9Wi8yiwMktS4G6Q==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007d2r,2020-01-22 19:22:16.298,"15 km ESE of K?rka?aç, Turkey",39.0724,27.8389,5.6,5.6,5.6,USGS NEIC ShakeMap,ACTUAL,us,60007d2r,2020-01-22T19:22:16.000Z,WGRW12,39.0724,27.8389,5.6,automatic,39.967,29.017,7.228,7.228,0.408,0.408,3.163,3.163,0.658,0.658,0.191,0.191,0.027,0.027,38.167,26.7,MCwCFHYwWZzfjn5EvilzE2Hp013P9yyYAhRBL2ErXSztqVhfCNRMzfsZpnSOcg==,v1,Version 2.3.0 2020-04-04,2020-04-07T20:31:12Z,automatic,4.0.1+427.g320fa78.dirty,8,yellow,5.6,us,60007d2r,2020-01-22T19:22:16.000Z,39.0724,27.8389,5.6,7.0,MCwCFHGPITkNAmiAaRmANHO9t6OKBagoAhRSSUEdQHSWcawNXKEj4PSOkX7jIg==,v1,Version 1.14.1 2018-04-26,automatic,8.84,us,60007d2r,2020-01-22T19:22:16.000Z,39.0764,27.8425,5.6,6.1,178.0,178.0,MCwCFC5rU+PWUX8iIEENnNdkq3QU+3TfAhQwbx3q7sKDuWMf+YVEHI4ZSCrJEA==,v1,Version 2.1.0 2019-03-07,,
us60007djn,2020-01-23 05:53:02.618,"84 km W of Adak, Alaska",51.9836,-177.855,10.0,6.2,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007djn,2020-01-23T05:53:02.000Z,WGRW12,51.9836,-177.855,6.2,automatic,53.8,-174.733,6.371,6.371,0.276,0.276,3.024,3.024,0.563,0.563,0.229,0.229,0.053,0.053,50.1,179.283,MC0CFQCFeAXoVNw12hnAJCDCkJXieUrg+gIUfx698MwKISYRe/D34sikMtfmzSw=,v1,Version 1.14.0 2018-04-02,2020-03-05T09:40:51Z,automatic,4.0.1+381.g7b3fa70.dirty,6,green,10.0,us,60007djn,2020-01-23T05:53:02.000Z,51.9836,-177.855,6.2,0.0,MCwCFA3mg0ZDBKKUkH78fAqHioYVdLmRAhR0xuQGaPEiTyti1ILPwud6VZd+fQ==,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007djn,2020-01-23T05:53:02.000Z,51.9836,-177.855,6.2,4.1,9.0,9.0,MC0CFQDNm0PH2TQbNp8blI9f0GV33s9T2AIUIdVJI0Qea2RJx+aXR9+A9t223sU=,v1,Version 2.1.0 2019-03-07,,
us60007e4x,2020-01-23 21:11:28.824,"12 km WNW of El Hoyo, Argentina",-26.9878,-63.3514,554.37,5.5,554.4,USGS NEIC ShakeMap,ACTUAL,us,60007e4x,2020-01-23T21:11:28.000Z,WGRW12,-26.9878,-63.3514,5.5,automatic,-26.067,-62.333,1.0,1.0,0.0,0.0,-3.962,-3.962,0.0,0.0,0.0,0.0,0.0,0.0,-27.867,-64.35,MC4CFQCOA05UmJuJKB5NCRp1ePkuu5HOXgIVAJcrWn23IRHG9Q7bTav1nTXWkLQT,v1,Version 1.14.0 2018-04-02,2020-02-03T02:52:07Z,automatic,4.0.1+381.g7b3fa70.dirty,4,green,554.4,us,60007e4x,2020-01-23T21:11:28.000Z,-26.9878,-63.3514,5.5,1.0,MC0CFH7IGYEcQSx2EU/Cxt7hZN0HXM9oAhUAjIdHvM+FhfVF3VOTE9PD7gY6u/Y=,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007ei6,2020-01-24 07:09:15.777,"7 km S of Karakenja, Tajikistan",39.1651,71.5082,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007ei6,2020-01-24T07:09:15.000Z,WGRW12,39.1651,71.5082,5.5,automatic,40.067,72.683,6.441,6.441,0.17,0.17,2.515,2.515,0.43,0.43,0.088,0.088,0.024,0.024,38.25,70.367,MC0CFAXFnL6T9lxxkkTTkj5Vg2kfVDo8AhUAh9eAX2j28ShAaxdnWkGGyVHW78s=,v1,Version 1.14.0 2018-04-02,2020-02-08T12:48:47Z,automatic,4.0.1+381.g7b3fa70.dirty,5,green,10.0,us,60007ei6,2020-01-24T07:09:15.000Z,39.1651,71.5082,5.5,6.0,MCwCFDp34xujCVqEjErW3WAx1lzH7uXfAhQtsS8eHX/6vmvLWq1XA52t/0vJ7Q==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007ewc,2020-01-24 17:55:14.147,"13 km N of Do?anyol, Turkey",38.4312,39.0609,10.0,6.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007ewc,2020-01-24T17:55:14.000Z,WGRW12,38.4312,39.0609,6.7,automatic,41.417,43.267,9.294,9.294,1.031,1.031,4.698,4.698,1.985,1.985,1.108,1.108,0.19,0.19,35.117,35.1,MCwCFFVlFFPCTQxNJVqqUieW8Nbc6pzOAhR0uzkgdh4wVjQa2tOGzFhsNCLjfg==,v1,Version 2.3.0 2020-04-04,2020-04-07T17:29:18Z,automatic,4.0.1+427.g320fa78.dirty,12,orange,10.0,us,60007ewc,2020-01-24T17:55:14.000Z,38.4312,39.0609,6.7,9.0,MC0CFHf47LYlhv+pMJWcjHSaUFxsopyeAhUAiiqvrhWVTR5xhViy/S4GjvQLxS8=,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007ewc,2020-01-24T17:55:14.000Z,38.4312,39.0609,6.7,7.9,313.0,313.0,MC4CFQDGoCCpRJ67TcQw/EAB4mpvKufbzgIVAIvBrPhXY0t/v0pwulOYF9Nmjknh,v1,Version 2.7.9 2021-02-10,,
us60007g6e,2020-01-26 03:57:18.877,"246 km WSW of Adak, Alaska",51.0472,-179.9262,15.14,5.6,15.1,USGS NEIC ShakeMap,ACTUAL,us,60007g6e,2020-01-26T03:57:18.000Z,WGRW12,51.0472,-179.9262,5.6,automatic,51.95,-178.45,5.34,5.34,0.098,0.098,1.372,1.372,0.234,0.234,0.031,0.031,0.005,0.005,50.133,178.683,MCwCFFttBe3xvc/A0r2ayKqdfU7rNrw6AhRxP+dIe17MUs+wyw5KEoZZ8jK4/g==,v1,Version 2.3.0 2020-04-04,2020-04-07T21:28:26Z,automatic,4.0.1+427.g320fa78.dirty,2,green,15.1,us,60007g6e,2020-01-26T03:57:18.000Z,51.0472,-179.9262,5.6,0.0,MCwCFEYGx6sLZPeJ29QLUfbcyggo6JKjAhRmMQ3ShHMJg4dm01/eSiMgigFfqQ==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007g8m,2020-01-26 06:31:55.398,"240 km WSW of Adak, Alaska",51.1338,-179.8892,17.0,6.1,27.1,USGS NEIC ShakeMap,ACTUAL,us,60007g8m,2020-01-26T06:31:57.000Z,WGRW12,51.3457,-179.9173,6.1,automatic,52.233,-178.433,5.166,5.166,0.068,0.068,1.081,1.081,0.126,0.126,0.03,0.03,0.003,0.003,50.433,178.683,MC0CFQCFJQzpsCWYgY3f4B2UDGA7r6n7cwIUR8USFmsKOiH5z4RGEDGzOsPiBn0=,v1,Version 1.14.0 2018-04-02,2020-01-27T06:32:36Z,automatic,4.0.1+381.g7b3fa70.dirty,4,green,27.1,us,60007g8m,2020-01-26T06:31:57.000Z,51.3457,-179.9173,6.1,0.0,MC0CFAiYxSv8g1+QCYIUQU3XtZ8ow0UdAhUAlStpSxI6ODtNMHYLFS/h7okb4B4=,v1,Version 1.14.1 2018-04-26,automatic,17.0,us,60007g8m,2020-01-26T06:31:55.000Z,51.1338,-179.8892,6.1,2.7,1.0,1.0,MCwCFCzDtJ4puQkqSe2hcQtPvL5a7WtBAhQq2wt4YOjfgjMh4iZX3zd2A2oH2w==,v1,Version 2.1.0 2019-03-07,,
us60007gca,2020-01-26 09:12:08.003,"229 km WSW of Adak, Alaska",51.1664,-179.7462,24.72,5.8,24.7,USGS NEIC ShakeMap,ACTUAL,us,60007gca,2020-01-26T09:12:08.000Z,WGRW12,51.1664,-179.7462,5.8,automatic,52.067,-178.267,5.059,5.059,0.077,0.077,1.144,1.144,0.144,0.144,0.025,0.025,0.004,0.004,50.25,178.85,MCwCFA+TETmE3eGa+GIr7Q0VAXfn+aBqAhRNlcMdJ+gQo88zVXUtUdnuWQDSDw==,v1,Version 2.3.0 2020-04-04,2020-04-08T05:09:32Z,automatic,4.0.1+427.g320fa78.dirty,8,green,24.7,us,60007gca,2020-01-26T09:12:08.000Z,51.1664,-179.7462,5.8,0.0,MC0CFQCE2fD7tEUVu6yEH6kdFoamYDHehwIUZOg4tJ6VpBAk5P9GeO50F+sCNxM=,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007gra,2020-01-26 22:33:39.375,"246 km WSW of Adak, Alaska",51.0865,-179.9464,35.0,5.7,35.0,USGS NEIC ShakeMap,ACTUAL,us,60007gra,2020-01-26T22:33:39.000Z,WGRW12,51.0865,-179.9464,5.7,automatic,51.983,-178.483,4.222,4.222,0.042,0.042,0.538,0.538,0.089,0.089,0.015,0.015,0.002,0.002,50.167,178.65,MC0CFQCK6KRulYOF4TS2BlEUP/3PyutCNAIUSxx7ZsX6tkGnQ6G5DJSpE3AP16U=,v1,Version 2.3.0 2020-04-04,2020-04-07T21:26:38Z,automatic,4.0.1+427.g320fa78.dirty,8,green,35.0,us,60007gra,2020-01-26T22:33:39.000Z,51.0865,-179.9464,5.7,0.0,MCwCFHhJnMGQvd1BM++PB69G/S6/aMgnAhQUfg2D8li0cnkdg8E5Ksn38JN26A==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007gyx,2020-01-27 05:02:01.704,"102 km WNW of Kirakira, Solomon Islands",-10.0929,161.0606,21.0,6.3,21.0,USGS NEIC ShakeMap,ACTUAL,us,60007gyx,2020-01-27T05:02:01.000Z,WGRW12,-10.0929,161.0606,6.3,automatic,-7.733,163.417,5.652,6.35,0.123,0.223,2.441,2.818,0.325,0.467,0.126,0.204,0.026,0.047,-12.4,158.667,MC0CFAH3biP9M0fVXNgTG8qp3hFwPvxmAhUAgMCuK14t5KJm/WcHJotNyFDWIxg=,v1,Version 1.14.0 2018-04-02,2020-02-18T06:19:33Z,automatic,4.0.1+381.g7b3fa70.dirty,5,green,21.0,us,60007gyx,2020-01-27T05:02:01.000Z,-10.0929,161.0606,6.3,5.0,MCwCFEZ0SNpoxK+MTNlrC8QHlroqB3u0AhR6BnZGSZ8LSG+ekqcIwtCiO/IdUA==,v1,Version 1.14.1 2018-04-26,automatic,21.0,us,60007gyx,2020-01-27T05:02:01.000Z,-10.0929,161.0606,6.3,5.8,22.0,22.0,MC0CFQDI2isswV2LIfKBJQEMSA+2S9TJYAIUYgA8zcExGuPNgX2W7efnCTq6cjc=,v1,Version 2.1.0 2019-03-07,,
us60007i7j,2020-01-28 15:38:34.436,"69 km ESE of Karpathos, Greece",35.2183,27.8918,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007i7j,2020-01-28T15:38:34.000Z,WGRW12,35.2183,27.8918,5.5,automatic,36.117,29.0,3.521,5.89,0.009,0.121,-0.174,1.84,0.024,0.198,0.011,0.058,0.002,0.01,34.317,26.8,MCwCFBXRBrF+NGqLK6gtMfef2hepddiMAhQ1Y8sBoA5lkAZN1SXUj/W2tLkAMw==,v1,Version 1.14.0 2018-04-02,2020-02-10T21:57:09Z,automatic,4.0.1+381.g7b3fa70.dirty,7,green,10.0,us,60007i7j,2020-01-28T15:38:34.000Z,35.2183,27.8918,5.5,3.0,MCwCFFO7sPVWIsCLCidudEVWEwJ2NqPiAhRrLzeDEWCnZKmcWx3TPb6r2yTwKg==,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007i7j,2020-01-28T15:38:34.000Z,35.2183,27.8918,5.5,3.4,2.0,2.0,MC0CFGy/226iY1YS4rLN7Tr8N/FlMo+kAhUA4mrQJX1rJQacgOoUV3AndW6PeUA=,v1,Version 2.1.0 2019-03-07,,
us60007ibj,2020-01-28 18:16:44.073,"102 km WSW of Coquimbo, Chile",-30.2403,-72.3456,7.45,5.5,7.5,USGS NEIC ShakeMap,ACTUAL,us,60007ibj,2020-01-28T18:16:44.000Z,WGRW12,-30.2403,-72.3456,5.5,automatic,-29.317,-71.3,3.587,6.545,0.015,0.271,-0.207,2.112,0.035,0.408,0.009,0.078,0.001,0.011,-31.117,-73.383,MC0CFEH+ZTXKvqlvvkD8xexJq0nJ8z0vAhUAmwNfGDTg5CBOC54+vBV6t6B4iBc=,v1,Version 1.14.0 2018-04-02,2020-02-22T17:11:23Z,automatic,4.0.1+381.g7b3fa70.dirty,6,green,7.5,us,60007ibj,2020-01-28T18:16:44.000Z,-30.2403,-72.3456,5.5,4.0,MCwCFArNNMuM6kPPTCX+lud5835jJhcEAhQckgTKOrPxJl2jtrQKyb8ixOJhXg==,v1,Version 1.14.1 2018-04-26,automatic,7.45,us,60007ibj,2020-01-28T18:16:44.000Z,-30.2403,-72.3456,5.5,1.0,1.0,1.0,MC0CFBAt2VLyMNVQ2Ne3PI7RrCnUxlJ/AhUAoSpEAQmGjTlIhB3AXpdNv4QzMCw=,v1,Version 2.1.0 2019-03-07,,
us60007idc,2020-01-28 19:10:24.918,"123 km NNW of Lucea, Jamaica",19.4193,-78.756,14.86,7.7,14.9,USGS NEIC ShakeMap,ACTUAL,us,60007idc,2020-01-28T19:10:24.000Z,WGRW12,19.4193,-78.756,7.7,automatic,25.283,-71.9,6.0,8.636,0.079,0.629,2.661,4.595,0.199,1.4,0.148,0.719,0.051,0.219,13.083,-85.967,MCwCFGH7oGqM/BPbWjXDF2RvJz6A+PBqAhRZPNqoKpqdBelDwZ5E1c5KBsN1aQ==,v1,Version 1.14.0 2018-04-02,2020-03-05T14:59:33Z,automatic,4.0.1+381.g7b3fa70.dirty,7,yellow,14.9,us,60007idc,2020-01-28T19:10:24.000Z,19.4193,-78.756,7.7,6.0,MC0CFQCARizBwRxB+rRQPsrpp4f0nvA8ogIUbMy8G4d9L+FokUEcSJLZmsCZrls=,v1,Version 1.14.1 2018-04-26,automatic,14.86,us,60007idc,2020-01-28T19:10:24.000Z,19.4193,-78.756,7.7,9.0,1540.0,1540.0,MC0CFQCzjcUP/7seAkxpLUqvlfrUKDdk+QIUN06565rv2L7ZZH7r6+4V6wqYO2s=,v1,Version 2.4.0 2020-05-11,,
us60007iig,2020-01-28 21:55:16.450,"55 km SE of East End, Cayman Islands",18.9457,-80.7411,10.0,6.1,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007iig,2020-01-28T21:55:16.000Z,WGRW12,18.9457,-80.7411,6.1,automatic,20.6,-78.95,4.935,6.693,0.06,0.281,1.721,2.949,0.157,0.51,0.07,0.159,0.015,0.029,17.267,-82.467,MCwCFCJPLVteQ2TaMJRiEHP5asdIuYw/AhQVYAQRdKYq2WvrxDm9YmUmmwceMg==,v1,Version 2.3.0 2020-04-04,2020-04-07T21:21:45Z,automatic,4.0.1+427.g320fa78.dirty,6,green,10.0,us,60007iig,2020-01-28T21:55:16.000Z,18.9457,-80.7411,6.1,5.0,MCwCFEgOa7koApv7ilPenmcvIibWYAfXAhRRWB5UIltNJ8IvCmw5nz+gcILFBQ==,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007iig,2020-01-28T21:55:16.000Z,18.9437,-80.742,6.1,6.0,72.0,72.0,MC0CFA9aO60f69OnHlHS4fTLiDJm3BOZAhUA4qQqZ8TiSdAdwvvyA9l2obJwjrE=,v1,Version 2.1.0 2019-03-07,,
us60007j2w,2020-01-29 13:49:49.744,"70 km W of Kirakira, Solomon Islands",-10.418,161.2756,85.0,6.0,85.0,USGS NEIC ShakeMap,ACTUAL,us,60007j2w,2020-01-29T13:49:49.000Z,WGRW12,-10.418,161.2756,6.0,automatic,-9.117,162.567,4.618,4.679,0.05,0.052,0.972,1.052,0.096,0.101,0.029,0.032,0.005,0.005,-11.683,159.967,MCwCFG+7tfdhRB4BYwrx+zZawWGIs3KEAhQA83isf05viN03bnc0aLx7g6phUw==,v1,Version 1.14.0 2018-04-02,2020-02-19T07:31:24Z,automatic,4.0.1+381.g7b3fa70.dirty,4,green,85.0,us,60007j2w,2020-01-29T13:49:49.000Z,-10.418,161.2756,6.0,4.0,MC0CFQCR35DczWwm6hqH6GlSYCN0AHdm3wIUT4glM8mUVnFOa8QNYKCUcK3cWKk=,v1,Version 1.14.1 2018-04-26,automatic,85.0,us,60007j2w,2020-01-29T13:49:49.000Z,-10.418,161.2756,6.0,3.4,10.0,10.0,MC0CFHQYJIrHCh5PDh5NQSjrHSO2zG5vAhUA32DOYy0rl+oziXKebtUPBo3aFXw=,v1,Version 2.1.0 2019-03-07,,
us60007jmj,2020-01-29 23:46:56.062,"117 km W of Ternate, Indonesia",0.7136,126.3292,27.01,5.8,27.0,USGS NEIC ShakeMap,ACTUAL,us,60007jmj,2020-01-29T23:46:56.000Z,WGRW12,0.7136,126.3292,5.8,automatic,1.617,127.233,3.759,5.424,0.02,0.115,0.115,1.61,0.045,0.233,0.012,0.049,0.002,0.006,-0.167,125.433,MC0CFQCKtmpDlFvoZA6CK+BGPp8r9VzGzgIUYRUZcv4S+M2KXdOTuAj91S6lCZU=,v1,Version 1.14.0 2018-04-02,2020-02-16T05:16:09Z,automatic,4.0.1+381.g7b3fa70.dirty,5,green,27.0,us,60007jmj,2020-01-29T23:46:56.000Z,0.7136,126.3292,5.8,0.0,MCwCFAtya/7w32hblUCcilV8YGkqSkCfAhQjz64F3WTeQA45CyvatsjwkALEew==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007jpa,2020-01-30 01:28:05.202,"72 km ESE of Karpathos, Greece",35.1565,27.8845,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007jpa,2020-01-30T01:28:05.000Z,WGRW12,35.1565,27.8845,5.5,automatic,36.05,29.0,3.495,5.862,0.008,0.11,-0.243,1.804,0.022,0.186,0.009,0.049,0.002,0.01,34.25,26.8,MC0CFQCTWmzkHBz/Kwwfl7iLgI7RtbqGXwIUbyKGb7VVfV33U3Ki5Mh+kBLw3K4=,v1,Version 1.14.0 2018-04-02,2020-02-28T03:18:44Z,automatic,4.0.1+381.g7b3fa70.dirty,5,green,10.0,us,60007jpa,2020-01-30T01:28:05.000Z,35.1565,27.8845,5.5,3.0,MCwCFEEjOY4W2QAAHZnHlQIG6bSYHI5sAhQDxEWQmHWiczDKbKVYtCnAB5HWOw==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us60007jzj,2020-01-30 11:21:36.743,"63 km SE of Karpathos, Greece",35.1817,27.7814,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007jzj,2020-01-30T11:21:36.000Z,WGRW12,35.1817,27.7814,5.7,automatic,36.083,28.9,3.796,6.197,0.016,0.148,0.492,2.239,0.043,0.273,0.022,0.086,0.004,0.016,34.283,26.7,MC0CFF6XIqXlIcUeZkz85BxKyT0+pKuJAhUAmpGIYzdq00sTmpDK8wh52eFzROU=,v1,Version 2.3.0 2020-04-04,2020-04-17T10:53:33Z,automatic,4.0.1+433.gae271ca.dirty,7,green,10.0,us,60007jzj,2020-01-30T11:21:36.000Z,35.1817,27.7814,5.7,4.0,MC0CFQCDadG3vIPVSidzpNTEV0T8BSKAkwIUfZV5aprEz4QeNn7qJJi05X0VeD0=,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007jzj,2020-01-30T11:21:37.000Z,35.2254,27.8103,5.8,2.7,2.0,2.0,MC0CFQC8q7vFJO30kY7rtca9PbgNBdPykQIUTJ9Vmk9WnXMHmJzEoQl4OVMPiHs=,v1,Version 2.1.0 2019-03-07,,
us60007kv1,2020-01-30 22:38:55.320,"192 km SW of Lorengau, Papua New Guinea",-3.3797,146.1673,10.0,5.9,10.0,USGS NEIC ShakeMap,ACTUAL,us,60007kv1,2020-01-30T22:38:55.000Z,WGRW12,-3.4404,146.1798,5.9,automatic,-2.15,147.45,3.775,6.586,0.011,0.261,0.246,2.811,0.034,0.49,0.017,0.134,0.003,0.022,-4.7,144.9,MC0CFQCTfiu0PuvhlSo5Xy2fM6oV2af61gIUU9MjRLUH/sJHCBYtw26ri5RBGFw=,v1,Version 1.14.0 2018-04-02,2020-02-04T05:56:45Z,automatic,4.0.1+381.g7b3fa70.dirty,5,green,10.0,us,60007kv1,2020-01-30T22:38:55.000Z,-3.4404,146.1798,5.9,4.0,MCwCFBWagoV3wjEvq9Yypm/FyqsXJ8icAhREMs+WOrBfN2ASMqDMp4dcYyloeA==,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,60007kv1,2020-01-30T22:38:55.000Z,-3.4404,146.1798,5.9,3.4,1.0,1.0,MC4CFQCk1jZ4Dsf6bQeTIMCQG3X1WJs6SgIVAKisZs4V1WLC97WFq8H9P2HpFwV1,v1,Version 2.1.0 2019-03-07,,
us60007lbm,2020-01-31 13:53:31.671,south of the Fiji Islands,-25.3656,178.4003,574.81,5.7,574.8,USGS NEIC ShakeMap,ACTUAL,us,60007lbm,2020-01-31T13:53:31.000Z,WGRW12,-25.3656,178.4003,5.7,automatic,-24.45,179.383,,1.377,,0.0,,-4.51,,0.0,,0.0,,0.0,-26.25,177.4,MCwCFG3rEbHnFJW+aZ6JBHuyFdLUVBiAAhQk0fE/eKQTrmi2lCJbCVL3dlYxeg==,v1,Version 1.14.0 2018-04-02,2020-02-25T12:25:27Z,automatic,4.0.1+381.g7b3fa70.dirty,4,green,574.8,us,60007lbm,2020-01-31T13:53:31.000Z,-25.3656,178.4003,5.7,0.0,MC4CFQCGRlNSewemdhU5VmSDYONFCV9TRwIVAIPTdZpxXcaeM8opdg/GjwPSuhmC,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
